,best_categ
27882,1
27886,1
27890,1
27894,1
27898,1
27926,1
27998,1
28062,1
28098,1
28102,1
28106,1
28110,1
28126,1
28182,1
28186,1
28190,1
28198,1
28206,1
28222,1
28242,1
28246,1
28250,1
28254,1
28266,1
28270,1
28286,1
28290,1
28294,1
28298,1
28310,1
28314,1
28318,1
28334,1
28350,1
28354,1
28358,1
28362,1
28366,1
28370,1
28378,1
28382,1
28398,1
28414,1
28438,1
28442,1
28446,1
28478,1
28502,1
28506,1
28522,1
28562,1
28574,1
28610,1
28614,1
28626,1
28634,1
28638,1
28658,1
28714,1
28730,1
28778,1
28794,1
28854,1
28858,1
28918,1
28922,1
28939,1
28954,1
28955,1
28970,1
28971,1
28978,1
28982,1
28986,1
28987,1
29003,1
29018,1
29019,1
29034,1
29035,1
29042,1
29046,1
29050,1
29051,1
29066,1
29067,1
29083,1
29094,1
29098,1
29099,1
29106,1
29110,1
29114,1
29115,1
29126,1
29130,1
29131,1
29146,1
29147,1
29158,1
29162,1
29163,1
29170,1
29174,1
29178,1
29179,1
29318,1
29322,1
29386,1
29630,1
29706,1
29718,1
29722,1
29734,1
29738,1
29742,1
29746,1
29750,1
29754,1
29758,1
29770,1
29782,1
29790,1
29798,1
29802,1
29806,1
29810,1
29814,1
29818,1
29822,1
29834,1
29838,1
29850,1
29854,1
29862,1
29866,1
29870,1
29874,1
29878,1
29882,1
29886,1
29894,1
29898,1
29902,1
29918,1
29926,1
29930,1
29934,1
29938,1
29942,1
29946,1
29950,1
29954,1
29958,1
29970,1
29974,1
29986,1
29990,1
30002,1
30006,1
30010,1
30018,1
30022,1
30034,1
30038,1
30050,1
30054,1
30066,1
30070,1
30074,1
30082,1
30086,1
30098,1
30102,1
30114,1
30118,1
30130,1
30134,1
30138,1
30146,1
30150,1
30162,1
30166,1
30178,1
30182,1
30194,1
30198,1
30202,1
30214,1
30222,1
30238,1
30250,1
30254,1
30266,1
30270,1
30274,1
30282,1
30286,1
30302,1
30314,1
30318,1
30326,1
30330,1
30334,1
30338,1
30342,1
30350,1
30366,1
30378,1
30382,1
30398,1
30414,1
30430,1
30442,1
30446,1
30462,1
30466,1
30470,1
30474,1
30475,1
30486,1
30490,1
30491,1
30502,1
30507,1
30514,1
30523,1
30530,1
30534,1
30538,1
30539,1
30546,1
30550,1
30554,1
30555,1
30562,1
30566,1
30571,1
30578,1
30587,1
30594,1
30598,1
30602,1
30603,1
30610,1
30614,1
30618,1
30619,1
30626,1
30630,1
30635,1
30642,1
30651,1
30658,1
30662,1
30666,1
30667,1
30674,1
30678,1
30682,1
30683,1
30690,1
30694,1
30699,1
30706,1
30715,1
30766,1
30770,1
30830,1
30846,1
30894,1
30910,1
30942,1
30958,1
30962,1
30974,1
30998,1
31014,1
31062,1
31078,1
31118,1
31122,1
31126,1
31138,1
31142,1
31146,1
31158,1
31182,1
31190,1
31202,1
31206,1
31222,1
31234,1
31238,1
31246,1
31250,1
31286,1
31290,1
31294,1
31298,1
31302,1
31306,1
31310,1
31314,1
31354,1
31366,1
31370,1
31378,1
31382,1
31398,1
31414,1
31418,1
31422,1
31426,1
31430,1
31434,1
31438,1
31442,1
31482,1
31486,1
31490,1
31494,1
31498,1
31510,1
31514,1
31530,1
31534,1
31538,1
31542,1
31546,1
31550,1
31554,1
31558,1
31562,1
31574,1
31578,1
31582,1
31590,1
31598,1
31602,1
31606,1
31610,1
31614,1
31618,1
31622,1
31626,1
31642,1
31646,1
31658,1
31662,1
31666,1
31674,1
31678,1
31682,1
31686,1
31690,1
31702,1
31706,1
31710,1
31726,1
31730,1
31734,1
31738,1
31742,1
31750,1
31754,1
31766,1
31770,1
31778,1
31794,1
31818,1
31822,1
31834,1
31842,1
31858,1
31882,1
31886,1
31898,1
31902,1
31906,1
31922,1
31942,1
31946,1
31962,1
31970,1
31986,1
32002,1
32011,1
32027,1
32034,1
32038,1
32042,1
32043,1
32054,1
32058,1
32059,1
32066,1
32075,1
32082,1
32091,1
32106,1
32107,1
32114,1
32118,1
32122,1
32123,1
32130,1
32139,1
32146,1
32155,1
32162,1
32166,1
32171,1
32178,1
32182,1
32186,1
32187,1
32194,1
32203,1
32210,1
32219,1
32226,1
32230,1
32234,1
32235,1
32242,1
32246,1
32250,1
32251,1
32258,1
32270,1
32286,1
32290,1
32302,1
32306,1
32314,1
32318,1
32334,1
32350,1
32354,1
32366,1
32370,1
32378,1
32382,1
32398,1
32414,1
32418,1
32430,1
32434,1
32442,1
32446,1
32450,1
32462,1
32478,1
32482,1
32494,1
32498,1
32506,1
32510,1
32522,1
32526,1
32530,1
32534,1
32538,1
32546,1
32550,1
32554,1
32562,1
32566,1
32570,1
32578,1
32586,1
32590,1
32594,1
32598,1
32602,1
32610,1
32614,1
32618,1
32626,1
32630,1
32634,1
32642,1
32650,1
32654,1
32658,1
32662,1
32666,1
32674,1
32678,1
32682,1
32690,1
32694,1
32698,1
32706,1
32710,1
32714,1
32718,1
32722,1
32730,1
32738,1
32742,1
32746,1
32754,1
32758,1
32762,1
32778,1
32794,1
32798,1
32810,1
32814,1
32826,1
32830,1
32838,1
32842,1
32858,1
32862,1
32874,1
32878,1
32890,1
32894,1
32902,1
32906,1
32922,1
32926,1
32938,1
32954,1
32958,1
32966,1
32970,1
32986,1
32990,1
33002,1
33006,1
33018,1
33022,1
33034,1
33038,1
33042,1
33046,1
33050,1
33054,1
33058,1
33062,1
33066,1
33070,1
33074,1
33078,1
33082,1
33086,1
33102,1
33106,1
33110,1
33118,1
33122,1
33126,1
33130,1
33134,1
33138,1
33142,1
33146,1
33150,1
33158,1
33170,1
33174,1
33178,1
33182,1
33186,1
33190,1
33194,1
33198,1
33202,1
33206,1
33210,1
33214,1
33226,1
33230,1
33234,1
33238,1
33242,1
33246,1
33250,1
33254,1
33258,1
33262,1
33266,1
33270,1
33274,1
33278,1
33282,1
33298,1
33302,1
33314,1
33318,1
33330,1
33334,1
33342,1
33346,1
33362,1
33366,1
33378,1
33382,1
33394,1
33398,1
33406,1
33410,1
33426,1
33430,1
33442,1
33446,1
33458,1
33462,1
33470,1
33474,1
33490,1
33494,1
33506,1
33510,1
33522,1
33526,1
33534,1
33542,1
33546,1
33547,1
33554,1
33558,1
33562,1
33563,1
33570,1
33574,1
33578,1
33579,1
33586,1
33590,1
33594,1
33595,1
33602,1
33606,1
33610,1
33611,1
33618,1
33622,1
33626,1
33627,1
33634,1
33638,1
33642,1
33643,1
33650,1
33654,1
33658,1
33659,1
33670,1
33674,1
33675,1
33682,1
33686,1
33690,1
33691,1
33698,1
33702,1
33706,1
33707,1
33714,1
33718,1
33722,1
33723,1
33730,1
33734,1
33738,1
33739,1
33746,1
33750,1
33754,1
33755,1
33762,1
33766,1
33770,1
33771,1
33778,1
33782,1
33786,1
33787,1
33794,1
33798,1
33802,1
33806,1
33810,1
33814,1
33818,1
33822,1
33826,1
33830,1
33834,1
33838,1
33842,1
33858,1
33862,1
33866,1
33870,1
33874,1
33878,1
33882,1
33886,1
33890,1
33894,1
33898,1
33902,1
33922,1
33926,1
33930,1
33934,1
33938,1
33942,1
33946,1
33950,1
33954,1
33958,1
33986,1
33990,1
33994,1
33998,1
34002,1
34006,1
34010,1
34014,1
34018,1
34022,1
34026,1
34050,1
34054,1
34058,1
34062,1
34066,1
34074,1
34078,1
34086,1
34090,1
34094,1
34114,1
34118,1
34122,1
34126,1
34130,1
34134,1
34138,1
34142,1
34146,1
34154,1
34158,1
34174,1
34178,1
34182,1
34186,1
34190,1
34194,1
34198,1
34202,1
34206,1
34214,1
34222,1
34242,1
34250,1
34254,1
34258,1
34262,1
34266,1
34270,1
34278,1
34282,1
34286,1
34306,1
34310,1
34318,1
34322,1
34326,1
34330,1
34334,1
34338,1
34342,1
34346,1
34370,1
34374,1
34382,1
34386,1
34390,1
34394,1
34398,1
34402,1
34406,1
34410,1
34414,1
34434,1
34438,1
34446,1
34450,1
34454,1
34458,1
34462,1
34466,1
34470,1
34474,1
34498,1
34502,1
34510,1
34514,1
34518,1
34522,1
34526,1
34530,1
34534,1
34538,1
34542,1
34562,1
34566,1
34570,1
34574,1
34582,1
34586,1
34590,1
34594,1
34598,1
34602,1
34606,1
34626,1
34630,1
34634,1
34638,1
34642,1
34646,1
34650,1
34654,1
34658,1
34662,1
34666,1
34670,1
34690,1
34694,1
34698,1
34702,1
34710,1
34714,1
34726,1
34730,1
34734,1
34750,1
34754,1
34758,1
34762,1
34766,1
34770,1
34774,1
34782,1
34798,1
34818,1
34822,1
34830,1
34834,1
34846,1
34850,1
34854,1
34858,1
34862,1
34870,1
34882,1
34886,1
34894,1
34898,1
34910,1
34914,1
34918,1
34922,1
34926,1
34930,1
34946,1
34950,1
34958,1
34962,1
34974,1
34978,1
34982,1
34986,1
34990,1
34994,1
34998,1
35010,1
35014,1
35022,1
35026,1
35030,1
35038,1
35042,1
35046,1
35050,1
35054,1
35058,1
35062,1
35070,1
35074,1
35078,1
35082,1
35083,1
35090,1
35094,1
35098,1
35099,1
35106,1
35110,1
35114,1
35115,1
35126,1
35130,1
35131,1
35138,1
35142,1
35146,1
35147,1
35154,1
35158,1
35162,1
35163,1
35170,1
35178,1
35179,1
35186,1
35190,1
35195,1
35202,1
35206,1
35210,1
35211,1
35218,1
35222,1
35226,1
35227,1
35234,1
35238,1
35242,1
35243,1
35250,1
35258,1
35259,1
35266,1
35270,1
35274,1
35275,1
35282,1
35286,1
35290,1
35291,1
35298,1
35302,1
35306,1
35307,1
35322,1
35323,1
35362,1
35370,1
35374,1
35426,1
35490,1
35562,1
35630,1
35874,1
35878,1
35886,1
36130,1
36134,1
36194,1
36198,1
36270,1
36386,1
36514,1
36578,1
36619,1
36635,1
36650,1
36651,1
36683,1
36699,1
36706,1
36714,1
36715,1
36747,1
36763,1
36779,1
36811,1
36827,1
36842,1
36843,1
36874,1
36878,1
36894,1
36898,1
36902,1
36906,1
36910,1
36918,1
36922,1
36926,1
36946,1
36950,1
36954,1
36962,1
36966,1
36970,1
36974,1
36978,1
36982,1
36986,1
36990,1
36998,1
37010,1
37014,1
37022,1
37026,1
37030,1
37034,1
37038,1
37046,1
37050,1
37062,1
37070,1
37074,1
37090,1
37094,1
37098,1
37102,1
37110,1
37114,1
37122,1
37126,1
37130,1
37134,1
37138,1
37142,1
37150,1
37154,1
37170,1
37186,1
37190,1
37194,1
37198,1
37214,1
37218,1
37234,1
37250,1
37254,1
37258,1
37262,1
37266,1
37274,1
37278,1
37298,1
37314,1
37318,1
37322,1
37326,1
37330,1
37334,1
37346,1
37378,1
37382,1
37386,1
37390,1
37394,1
37398,1
37402,1
37406,1
37438,1
37442,1
37450,1
37458,1
37462,1
37466,1
37470,1
37486,1
37502,1
37506,1
37510,1
37514,1
37522,1
37534,1
37566,1
37570,1
37574,1
37578,1
37582,1
37586,1
37634,1
37638,1
37646,1
37650,1
37658,1
37662,1
37698,1
37714,1
37718,1
37722,1
37774,1
37778,1
37782,1
37826,1
37834,1
37838,1
37842,1
37846,1
37850,1
37890,1
37894,1
37930,1
37946,1
37954,1
38058,1
38066,1
38070,1
38074,1
38118,1
38122,1
38134,1
38138,1
38154,1
38155,1
38171,1
38182,1
38186,1
38187,1
38194,1
38198,1
38202,1
38203,1
38219,1
38234,1
38235,1
38246,1
38250,1
38251,1
38258,1
38262,1
38266,1
38267,1
38282,1
38283,1
38298,1
38299,1
38310,1
38314,1
38315,1
38322,1
38326,1
38330,1
38331,1
38342,1
38346,1
38347,1
38362,1
38363,1
38374,1
38378,1
38379,1
38386,1
38390,1
38394,1
38395,1
38470,1
38534,1
38538,1
38918,1
38922,1
38926,1
38934,1
38938,1
38958,1
38962,1
38966,1
38970,1
38974,1
38986,1
38990,1
38998,1
39002,1
39006,1
39026,1
39030,1
39034,1
39038,1
39050,1
39054,1
39066,1
39070,1
39090,1
39098,1
39102,1
39114,1
39118,1
39126,1
39134,1
39142,1
39154,1
39158,1
39162,1
39166,1
39170,1
39174,1
39186,1
39190,1
39202,1
39206,1
39210,1
39218,1
39222,1
39226,1
39234,1
39238,1
39250,1
39254,1
39266,1
39270,1
39282,1
39286,1
39290,1
39298,1
39302,1
39314,1
39318,1
39330,1
39334,1
39346,1
39350,1
39354,1
39362,1
39366,1
39378,1
39382,1
39394,1
39398,1
39410,1
39414,1
39418,1
39438,1
39454,1
39470,1
39486,1
39502,1
39518,1
39530,1
39534,1
39550,1
39554,1
39566,1
39582,1
39594,1
39598,1
39610,1
39622,1
39630,1
39658,1
39662,1
39670,1
39678,1
39682,1
39686,1
39690,1
39691,1
39698,1
39702,1
39706,1
39707,1
39714,1
39723,1
39730,1
39739,1
39746,1
39750,1
39754,1
39755,1
39762,1
39766,1
39770,1
39771,1
39778,1
39782,1
39787,1
39794,1
39803,1
39814,1
39818,1
39819,1
39830,1
39834,1
39835,1
39842,1
39846,1
39851,1
39858,1
39867,1
39878,1
39882,1
39883,1
39890,1
39894,1
39898,1
39899,1
39906,1
39910,1
39915,1
39922,1
39931,1
39982,1
39998,1
40046,1
40062,1
40110,1
40126,1
40174,1
40190,1
40214,1
40230,1
40246,1
40270,1
40278,1
40290,1
40294,1
40298,1
40310,1
40342,1
40354,1
40358,1
40374,1
40406,1
40418,1
40426,1
40454,1
40458,1
40466,1
40486,1
40502,1
40506,1
40514,1
40518,1
40522,1
40546,1
40554,1
40566,1
40574,1
40578,1
40582,1
40586,1
40590,1
40598,1
40606,1
40630,1
40642,1
40650,1
40654,1
40694,1
40706,1
40710,1
40714,1
40726,1
40730,1
40734,1
40750,1
40754,1
40762,1
40766,1
40770,1
40774,1
40778,1
40786,1
40790,1
40794,1
40798,1
40802,1
40818,1
40822,1
40826,1
40830,1
40834,1
40838,1
40842,1
40850,1
40854,1
40862,1
40866,1
40870,1
40874,1
40878,1
40882,1
40886,1
40890,1
40894,1
40898,1
40902,1
40906,1
40910,1
40918,1
40922,1
40926,1
40930,1
40934,1
40942,1
40946,1
40950,1
40954,1
40958,1
40966,1
40970,1
40982,1
40994,1
41010,1
41030,1
41038,1
41046,1
41058,1
41074,1
41094,1
41110,1
41122,1
41138,1
41178,1
41186,1
41198,1
41202,1
41227,1
41234,1
41243,1
41250,1
41258,1
41259,1
41266,1
41270,1
41274,1
41275,1
41291,1
41307,1
41314,1
41318,1
41322,1
41323,1
41330,1
41334,1
41338,1
41339,1
41346,1
41355,1
41362,1
41371,1
41382,1
41386,1
41387,1
41394,1
41398,1
41402,1
41403,1
41410,1
41419,1
41426,1
41435,1
41442,1
41446,1
41450,1
41451,1
41458,1
41462,1
41466,1
41467,1
41486,1
41502,1
41506,1
41514,1
41518,1
41522,1
41530,1
41534,1
41550,1
41566,1
41570,1
41582,1
41586,1
41594,1
41598,1
41614,1
41630,1
41634,1
41646,1
41650,1
41658,1
41662,1
41678,1
41694,1
41698,1
41706,1
41710,1
41714,1
41722,1
41726,1
41730,1
41734,1
41738,1
41742,1
41746,1
41750,1
41754,1
41762,1
41766,1
41770,1
41778,1
41782,1
41786,1
41794,1
41798,1
41802,1
41806,1
41810,1
41814,1
41818,1
41826,1
41830,1
41834,1
41842,1
41846,1
41850,1
41858,1
41862,1
41866,1
41870,1
41874,1
41878,1
41882,1
41890,1
41894,1
41898,1
41906,1
41910,1
41914,1
41922,1
41926,1
41930,1
41934,1
41938,1
41942,1
41946,1
41954,1
41958,1
41962,1
41970,1
41974,1
41978,1
42006,1
42010,1
42014,1
42026,1
42030,1
42042,1
42046,1
42070,1
42074,1
42078,1
42090,1
42094,1
42106,1
42110,1
42138,1
42142,1
42154,1
42158,1
42170,1
42174,1
42202,1
42206,1
42218,1
42222,1
42234,1
42238,1
42242,1
42250,1
42254,1
42258,1
42262,1
42266,1
42270,1
42274,1
42278,1
42282,1
42286,1
42290,1
42294,1
42298,1
42302,1
42306,1
42310,1
42314,1
42322,1
42326,1
42330,1
42334,1
42338,1
42342,1
42346,1
42350,1
42354,1
42358,1
42362,1
42366,1
42370,1
42374,1
42378,1
42382,1
42386,1
42390,1
42394,1
42398,1
42402,1
42406,1
42410,1
42414,1
42418,1
42422,1
42426,1
42430,1
42434,1
42438,1
42442,1
42446,1
42450,1
42454,1
42458,1
42462,1
42466,1
42470,1
42474,1
42478,1
42482,1
42486,1
42490,1
42494,1
42498,1
42514,1
42518,1
42530,1
42534,1
42546,1
42550,1
42558,1
42562,1
42578,1
42594,1
42598,1
42610,1
42614,1
42622,1
42626,1
42642,1
42646,1
42658,1
42662,1
42670,1
42674,1
42678,1
42686,1
42690,1
42706,1
42710,1
42722,1
42726,1
42738,1
42742,1
42750,1
42754,1
42758,1
42762,1
42763,1
42770,1
42774,1
42778,1
42779,1
42790,1
42794,1
42795,1
42802,1
42806,1
42810,1
42811,1
42818,1
42822,1
42826,1
42827,1
42834,1
42838,1
42842,1
42843,1
42850,1
42854,1
42858,1
42859,1
42866,1
42870,1
42874,1
42875,1
42886,1
42890,1
42891,1
42898,1
42902,1
42906,1
42907,1
42914,1
42918,1
42922,1
42923,1
42930,1
42934,1
42938,1
42939,1
42946,1
42950,1
42954,1
42955,1
42962,1
42966,1
42970,1
42971,1
42978,1
42982,1
42986,1
42987,1
42994,1
42998,1
43002,1
43003,1
43010,1
43014,1
43018,1
43022,1
43026,1
43030,1
43034,1
43038,1
43042,1
43046,1
43074,1
43078,1
43082,1
43086,1
43090,1
43094,1
43098,1
43102,1
43106,1
43110,1
43118,1
43138,1
43142,1
43146,1
43150,1
43154,1
43158,1
43162,1
43166,1
43170,1
43174,1
43178,1
43202,1
43206,1
43210,1
43214,1
43218,1
43222,1
43226,1
43230,1
43238,1
43242,1
43246,1
43254,1
43266,1
43270,1
43274,1
43278,1
43282,1
43286,1
43290,1
43294,1
43306,1
43310,1
43330,1
43334,1
43338,1
43342,1
43346,1
43350,1
43358,1
43362,1
43366,1
43370,1
43374,1
43394,1
43398,1
43402,1
43410,1
43414,1
43422,1
43426,1
43430,1
43434,1
43438,1
43458,1
43462,1
43466,1
43470,1
43474,1
43478,1
43482,1
43486,1
43490,1
43494,1
43498,1
43502,1
43522,1
43526,1
43534,1
43538,1
43542,1
43546,1
43550,1
43554,1
43558,1
43562,1
43566,1
43586,1
43590,1
43594,1
43598,1
43602,1
43606,1
43610,1
43614,1
43618,1
43622,1
43626,1
43650,1
43654,1
43662,1
43666,1
43670,1
43674,1
43678,1
43682,1
43686,1
43690,1
43694,1
43714,1
43718,1
43722,1
43726,1
43730,1
43734,1
43738,1
43742,1
43746,1
43750,1
43754,1
43758,1
43778,1
43782,1
43786,1
43790,1
43794,1
43798,1
43810,1
43814,1
43822,1
43838,1
43842,1
43846,1
43850,1
43854,1
43858,1
43862,1
43866,1
43870,1
43874,1
43878,1
43882,1
43886,1
43898,1
43906,1
43910,1
43914,1
43918,1
43922,1
43926,1
43930,1
43934,1
43938,1
43942,1
43946,1
43958,1
43966,1
43970,1
43974,1
43978,1
43982,1
43990,1
43994,1
43998,1
44006,1
44014,1
44018,1
44022,1
44026,1
44030,1
44034,1
44038,1
44046,1
44050,1
44062,1
44070,1
44074,1
44078,1
44082,1
44086,1
44094,1
44098,1
44102,1
44110,1
44126,1
44130,1
44134,1
44138,1
44142,1
44150,1
44158,1
44162,1
44166,1
44174,1
44178,1
44190,1
44194,1
44198,1
44202,1
44206,1
44210,1
44214,1
44226,1
44230,1
44238,1
44242,1
44254,1
44258,1
44262,1
44270,1
44274,1
44286,1
44290,1
44294,1
44298,1
44299,1
44306,1
44310,1
44314,1
44315,1
44322,1
44330,1
44331,1
44342,1
44346,1
44347,1
44354,1
44358,1
44362,1
44363,1
44370,1
44374,1
44378,1
44379,1
44386,1
44390,1
44394,1
44395,1
44402,1
44410,1
44411,1
44418,1
44422,1
44426,1
44427,1
44434,1
44438,1
44442,1
44443,1
44450,1
44454,1
44458,1
44459,1
44466,1
44474,1
44475,1
44482,1
44490,1
44491,1
44506,1
44507,1
44514,1
44518,1
44522,1
44523,1
44530,1
44534,1
44538,1
44539,1
44582,1
44586,1
44590,1
44642,1
44646,1
44650,1
44654,1
44706,1
44718,1
44770,1
44778,1
44782,1
44974,1
45026,1
45038,1
45090,1
45098,1
45154,1
45294,1
45346,1
45358,1
45570,1
45602,1
45606,1
45634,1
45666,1
45674,1
45738,1
45774,1
45835,1
45851,1
45866,1
45867,1
45899,1
45915,1
45930,1
45931,1
45963,1
45979,1
45994,1
45995,1
46027,1
46043,1
46054,1
46058,1
46059,1
46082,1
46086,1
46090,1
46094,1
46098,1
46106,1
46114,1
46118,1
46122,1
46126,1
46130,1
46134,1
46138,1
46142,1
46146,1
46150,1
46154,1
46158,1
46162,1
46166,1
46178,1
46186,1
46198,1
46202,1
46206,1
46211,1
46214,1
46215,1
46218,1
46219,1
46222,1
46223,1
46226,1
46227,1
46230,1
46231,1
46235,1
46238,1
46239,1
46242,1
46243,1
46246,1
46247,1
46250,1
46251,1
46254,1
46255,1
46258,1
46259,1
46262,1
46263,1
46266,1
46267,1
46270,1
46271,1
46338,1
46342,1
46350,1
46354,1
46366,1
46370,1
46386,1
46418,1
46422,1
46430,1
46466,1
46467,1
46470,1
46471,1
46475,1
46478,1
46479,1
46482,1
46483,1
46486,1
46487,1
46491,1
46495,1
46498,1
46499,1
46503,1
46507,1
46511,1
46514,1
46515,1
46519,1
46522,1
46523,1
46526,1
46527,1
46602,1
46618,1
46666,1
46682,1
46722,1
46723,1
46726,1
46727,1
46730,1
46731,1
46734,1
46735,1
46739,1
46742,1
46743,1
46746,1
46747,1
46750,1
46751,1
46755,1
46759,1
46763,1
46767,1
46771,1
46775,1
46778,1
46779,1
46782,1
46783,1
46850,1
46854,1
46858,1
46862,1
46866,1
46878,1
46914,1
46918,1
46922,1
46926,1
46930,1
46974,1
46978,1
46979,1
46982,1
46983,1
46986,1
46987,1
46990,1
46991,1
46994,1
46995,1
46998,1
46999,1
47002,1
47003,1
47006,1
47007,1
47011,1
47014,1
47015,1
47018,1
47019,1
47023,1
47027,1
47031,1
47035,1
47038,1
47039,1
47106,1
47110,1
47142,1
47146,1
47158,1
47162,1
47170,1
47174,1
47178,1
47210,1
47222,1
47226,1
47230,1
47234,1
47235,1
47239,1
47243,1
47247,1
47251,1
47255,1
47259,1
47263,1
47267,1
47271,1
47274,1
47275,1
47279,1
47282,1
47283,1
47286,1
47287,1
47290,1
47291,1
47294,1
47295,1
47366,1
47371,1
47386,1
47387,1
47398,1
47402,1
47403,1
47410,1
47414,1
47418,1
47419,1
47426,1
47430,1
47434,1
47435,1
47450,1
47451,1
47462,1
47466,1
47467,1
47474,1
47478,1
47482,1
47483,1
47490,1
47491,1
47494,1
47495,1
47498,1
47499,1
47507,1
47511,1
47514,1
47515,1
47523,1
47526,1
47527,1
47530,1
47531,1
47538,1
47539,1
47542,1
47543,1
47546,1
47547,1
47626,1
47682,1
47694,1
47746,1
47747,1
47750,1
47751,1
47754,1
47755,1
47758,1
47759,1
47763,1
47767,1
47770,1
47771,1
47774,1
47775,1
47779,1
47782,1
47783,1
47787,1
47791,1
47795,1
47798,1
47799,1
47803,1
47807,1
47938,1
48002,1
48003,1
48007,1
48011,1
48015,1
48019,1
48023,1
48027,1
48031,1
48035,1
48039,1
48043,1
48046,1
48047,1
48051,1
48055,1
48059,1
48062,1
48063,1
48138,1
48142,1
48150,1
48154,1
48166,1
48174,1
48178,1
48186,1
48190,1
48202,1
48206,1
48218,1
48222,1
48230,1
48238,1
48242,1
48246,1
48250,1
48254,1
48259,1
48262,1
48263,1
48266,1
48267,1
48270,1
48271,1
48275,1
48278,1
48279,1
48282,1
48283,1
48286,1
48287,1
48291,1
48294,1
48295,1
48298,1
48299,1
48302,1
48303,1
48306,1
48307,1
48310,1
48311,1
48314,1
48315,1
48318,1
48319,1
48386,1
48390,1
48402,1
48406,1
48422,1
48426,1
48434,1
48438,1
48442,1
48450,1
48454,1
48466,1
48470,1
48482,1
48486,1
48490,1
48498,1
48502,1
48506,1
48514,1
48515,1
48518,1
48519,1
48522,1
48523,1
48527,1
48530,1
48531,1
48534,1
48535,1
48538,1
48539,1
48543,1
48546,1
48547,1
48550,1
48551,1
48554,1
48555,1
48559,1
48562,1
48563,1
48566,1
48567,1
48570,1
48571,1
48575,1
48654,1
48670,1
48686,1
48698,1
48702,1
48718,1
48734,1
48746,1
48750,1
48762,1
48766,1
48770,1
48771,1
48774,1
48775,1
48778,1
48779,1
48782,1
48783,1
48787,1
48791,1
48795,1
48798,1
48799,1
48803,1
48807,1
48810,1
48811,1
48814,1
48815,1
48818,1
48819,1
48822,1
48823,1
48826,1
48827,1
48830,1
48831,1
48898,1
48902,1
48906,1
48907,1
48918,1
48922,1
48923,1
48930,1
48934,1
48939,1
48946,1
48955,1
48962,1
48966,1
48970,1
48971,1
48978,1
48982,1
48986,1
48987,1
48994,1
48998,1
49003,1
49010,1
49019,1
49026,1
49027,1
49030,1
49031,1
49034,1
49035,1
49042,1
49043,1
49046,1
49047,1
49050,1
49051,1
49058,1
49059,1
49062,1
49063,1
49067,1
49074,1
49075,1
49078,1
49079,1
49083,1
49198,1
49202,1
49214,1
49246,1
49262,1
49266,1
49278,1
49283,1
49287,1
49291,1
49294,1
49295,1
49299,1
49303,1
49307,1
49310,1
49311,1
49315,1
49319,1
49323,1
49326,1
49327,1
49330,1
49331,1
49335,1
49339,1
49342,1
49343,1
49454,1
49522,1
49539,1
49543,1
49547,1
49550,1
49551,1
49554,1
49555,1
49558,1
49559,1
49563,1
49566,1
49567,1
49570,1
49571,1
49574,1
49575,1
49578,1
49579,1
49582,1
49583,1
49586,1
49587,1
49590,1
49591,1
49594,1
49595,1
49598,1
49599,1
49666,1
49670,1
49674,1
49678,1
49718,1
49782,1
49794,1
49795,1
49798,1
49799,1
49802,1
49803,1
49806,1
49807,1
49810,1
49811,1
49814,1
49815,1
49819,1
49823,1
49826,1
49827,1
49830,1
49831,1
49834,1
49835,1
49838,1
49839,1
49842,1
49843,1
49846,1
49847,1
49850,1
49851,1
49854,1
49855,1
49922,1
49926,1
49930,1
49938,1
49942,1
49950,1
49954,1
49958,1
49966,1
49970,1
49974,1
49978,1
49982,1
49986,1
49990,1
49994,1
50002,1
50006,1
50010,1
50014,1
50022,1
50026,1
50030,1
50034,1
50038,1
50042,1
50046,1
50050,1
50051,1
50054,1
50055,1
50058,1
50059,1
50062,1
50063,1
50066,1
50067,1
50070,1
50071,1
50074,1
50075,1
50078,1
50079,1
50082,1
50083,1
50086,1
50087,1
50090,1
50091,1
50094,1
50095,1
50098,1
50099,1
50102,1
50103,1
50106,1
50107,1
50110,1
50111,1
50186,1
50202,1
50210,1
50226,1
50246,1
50250,1
50262,1
50266,1
50274,1
50286,1
50290,1
50307,1
50310,1
50311,1
50314,1
50315,1
50318,1
50319,1
50323,1
50326,1
50327,1
50330,1
50331,1
50334,1
50335,1
50338,1
50339,1
50343,1
50347,1
50350,1
50351,1
50354,1
50355,1
50359,1
50363,1
50367,1
50443,1
50450,1
50459,1
50466,1
50470,1
50475,1
50482,1
50486,1
50490,1
50491,1
50498,1
50507,1
50514,1
50523,1
50530,1
50534,1
50538,1
50539,1
50546,1
50550,1
50554,1
50555,1
50562,1
50563,1
50567,1
50570,1
50571,1
50578,1
50579,1
50583,1
50587,1
50594,1
50595,1
50598,1
50599,1
50602,1
50603,1
50610,1
50611,1
50614,1
50615,1
50618,1
50619,1
50690,1
50702,1
50718,1
50722,1
50734,1
50738,1
50746,1
50750,1
50754,1
50766,1
50782,1
50786,1
50798,1
50802,1
50810,1
50814,1
50818,1
50819,1
50823,1
50827,1
50830,1
50831,1
50835,1
50839,1
50843,1
50846,1
50847,1
50850,1
50851,1
50855,1
50858,1
50859,1
50862,1
50863,1
50866,1
50867,1
50871,1
50874,1
50875,1
50878,1
50879,1
50946,1
50950,1
50954,1
